Accuracy,MAE,RMSE,NUMERO,PercentTest
0.9547325102880658,,,25,0.4
0.9704433497536946,,,25,0.5
0.9814814814814815,,,25,0.6
0.9754098360655737,,,25,0.7
0.9753086419753086,,,25,0.8
0.9567901234567902,,,26,0.2
0.9507042253521126,,,26,0.3
0.9588477366255144,,,26,0.4
0.9605911330049262,,,26,0.5
0.9753086419753086,,,26,0.6
0.9754098360655737,,,26,0.7
0.9753086419753086,,,26,0.8
0.9567901234567902,,,27,0.2
0.9507042253521126,,,27,0.3
0.9547325102880658,,,27,0.4
0.9704433497536946,,,27,0.5
0.9753086419753086,,,27,0.6
0.9754098360655737,,,27,0.7
0.9753086419753086,,,27,0.8
0.9567901234567902,,,28,0.2
0.9507042253521126,,,28,0.3
0.9506172839506173,,,28,0.4
0.9507389162561576,,,28,0.5
0.9753086419753086,,,28,0.6
0.9754098360655737,,,28,0.7
0.9753086419753086,,,28,0.8
0.9629629629629629,,,29,0.2
0.9507042253521126,,,29,0.3
0.9547325102880658,,,29,0.4
0.9704433497536946,,,29,0.5
0.9753086419753086,,,29,0.6
0.9836065573770492,,,29,0.7
0.9753086419753086,,,29,0.8
0.9567901234567902,,,30,0.2
0.9507042253521126,,,30,0.3
0.9547325102880658,,,30,0.4
0.9556650246305419,,,30,0.5
0.9814814814814815,,,30,0.6
0.9754098360655737,,,30,0.7
0.9753086419753086,,,30,0.8
0.9567901234567902,,,31,0.2
0.9507042253521126,,,31,0.3
0.9588477366255144,,,31,0.4
0.9704433497536946,,,31,0.5
0.9753086419753086,,,31,0.6
0.9754098360655737,,,31,0.7
0.9629629629629629,,,31,0.8
0.9598765432098766,,,32,0.2
0.954225352112676,,,32,0.3
0.9547325102880658,,,32,0.4
0.9556650246305419,,,32,0.5
0.9814814814814815,,,32,0.6
0.9754098360655737,,,32,0.7
0.9753086419753086,,,32,0.8
0.9629629629629629,,,33,0.2
0.9507042253521126,,,33,0.3
0.9588477366255144,,,33,0.4
0.9605911330049262,,,33,0.5
0.9753086419753086,,,33,0.6
0.9754098360655737,,,33,0.7
0.9629629629629629,,,33,0.8
0.9598765432098766,,,34,0.2
0.9507042253521126,,,34,0.3
0.9547325102880658,,,34,0.4
0.9704433497536946,,,34,0.5
0.9753086419753086,,,34,0.6
0.9918032786885246,,,34,0.7
0.9753086419753086,,,34,0.8
0.9567901234567902,,,35,0.2
0.954225352112676,,,35,0.3
0.9588477366255144,,,35,0.4
0.9556650246305419,,,35,0.5
0.9753086419753086,,,35,0.6
0.9836065573770492,,,35,0.7
0.9753086419753086,,,35,0.8
0.9629629629629629,,,36,0.2
0.9507042253521126,,,36,0.3
0.9547325102880658,,,36,0.4
0.9704433497536946,,,36,0.5
0.9814814814814815,,,36,0.6
0.9754098360655737,,,36,0.7
0.9753086419753086,,,36,0.8
0.9598765432098766,,,37,0.2
0.954225352112676,,,37,0.3
0.9588477366255144,,,37,0.4
0.9704433497536946,,,37,0.5
0.9814814814814815,,,37,0.6
0.9754098360655737,,,37,0.7
0.9753086419753086,,,37,0.8
0.9629629629629629,,,38,0.2
0.9507042253521126,,,38,0.3
0.9588477366255144,,,38,0.4
0.9655172413793104,,,38,0.5
0.9753086419753086,,,38,0.6
0.9754098360655737,,,38,0.7
0.9753086419753086,,,38,0.8
0.9629629629629629,,,39,0.2
0.9507042253521126,,,39,0.3
0.9588477366255144,,,39,0.4
0.9556650246305419,,,39,0.5
0.9753086419753086,,,39,0.6
0.9754098360655737,,,39,0.7
0.9876543209876543,,,39,0.8
0.9598765432098766,,,40,0.2
0.9507042253521126,,,40,0.3
0.9547325102880658,,,40,0.4
0.9704433497536946,,,40,0.5
0.9691358024691358,,,40,0.6
0.9754098360655737,,,40,0.7
1.0,,,40,0.8
0.9598765432098766,,,41,0.2
0.954225352112676,,,41,0.3
0.9547325102880658,,,41,0.4
0.9704433497536946,,,41,0.5
0.9691358024691358,,,41,0.6
0.9836065573770492,,,41,0.7
0.9753086419753086,,,41,0.8
0.9598765432098766,,,42,0.2
0.9507042253521126,,,42,0.3
0.9547325102880658,,,42,0.4
0.9605911330049262,,,42,0.5
0.9753086419753086,,,42,0.6
0.9754098360655737,,,42,0.7
0.9753086419753086,,,42,0.8
0.9629629629629629,,,43,0.2
0.9507042253521126,,,43,0.3
0.9506172839506173,,,43,0.4
0.9655172413793104,,,43,0.5
0.9753086419753086,,,43,0.6
0.9754098360655737,,,43,0.7
0.9876543209876543,,,43,0.8
0.9598765432098766,,,44,0.2
0.954225352112676,,,44,0.3
0.9588477366255144,,,44,0.4
0.9556650246305419,,,44,0.5
0.9814814814814815,,,44,0.6
0.9918032786885246,,,44,0.7
0.9629629629629629,,,44,0.8
0.9567901234567902,,,45,0.2
0.9507042253521126,,,45,0.3
0.9547325102880658,,,45,0.4
0.9556650246305419,,,45,0.5
0.9814814814814815,,,45,0.6
0.9754098360655737,,,45,0.7
0.9753086419753086,,,45,0.8
0.9598765432098766,,,46,0.2
0.954225352112676,,,46,0.3
0.9547325102880658,,,46,0.4
0.9704433497536946,,,46,0.5
0.9753086419753086,,,46,0.6
0.9754098360655737,,,46,0.7
0.9753086419753086,,,46,0.8
0.9567901234567902,,,47,0.2
0.9507042253521126,,,47,0.3
0.9588477366255144,,,47,0.4
0.9704433497536946,,,47,0.5
0.9753086419753086,,,47,0.6
0.9754098360655737,,,47,0.7
0.9753086419753086,,,47,0.8
0.9567901234567902,,,48,0.2
0.9507042253521126,,,48,0.3
0.9588477366255144,,,48,0.4
0.9556650246305419,,,48,0.5
0.9753086419753086,,,48,0.6
0.9754098360655737,,,48,0.7
0.9753086419753086,,,48,0.8
0.9567901234567902,,,49,0.2
0.954225352112676,,,49,0.3
0.9547325102880658,,,49,0.4
0.9605911330049262,,,49,0.5
0.9753086419753086,,,49,0.6
0.9836065573770492,,,49,0.7
0.9876543209876543,,,49,0.8
0.9629629629629629,,,50,0.2
0.9507042253521126,,,50,0.3
0.9588477366255144,,,50,0.4
0.9605911330049262,,,50,0.5
0.9753086419753086,,,50,0.6
0.9754098360655737,,,50,0.7
0.9753086419753086,,,50,0.8
0.9629629629629629,,,51,0.2
0.954225352112676,,,51,0.3
0.9588477366255144,,,51,0.4
0.9556650246305419,,,51,0.5
0.9876543209876543,,,51,0.6
0.9754098360655737,,,51,0.7
0.9629629629629629,,,51,0.8
0.9598765432098766,,,52,0.2
0.9507042253521126,,,52,0.3
0.9547325102880658,,,52,0.4
0.9753694581280788,,,52,0.5
0.9753086419753086,,,52,0.6
0.9754098360655737,,,52,0.7
0.9753086419753086,,,52,0.8
0.9598765432098766,,,53,0.2
0.9507042253521126,,,53,0.3
0.9506172839506173,,,53,0.4
0.9605911330049262,,,53,0.5
0.9753086419753086,,,53,0.6
0.9754098360655737,,,53,0.7
0.9629629629629629,,,53,0.8
0.9567901234567902,,,54,0.2
0.9507042253521126,,,54,0.3
0.9588477366255144,,,54,0.4
0.9704433497536946,,,54,0.5
0.9814814814814815,,,54,0.6
0.9754098360655737,,,54,0.7
0.9876543209876543,,,54,0.8
0.9598765432098766,,,55,0.2
0.9507042253521126,,,55,0.3
0.9588477366255144,,,55,0.4
0.9655172413793104,,,55,0.5
0.9753086419753086,,,55,0.6
0.9754098360655737,,,55,0.7
0.9753086419753086,,,55,0.8
0.9629629629629629,,,56,0.2
0.954225352112676,,,56,0.3
0.9588477366255144,,,56,0.4
0.9655172413793104,,,56,0.5
0.9753086419753086,,,56,0.6
0.9754098360655737,,,56,0.7
0.9629629629629629,,,56,0.8
0.9629629629629629,,,57,0.2
0.954225352112676,,,57,0.3
0.9588477366255144,,,57,0.4
0.9704433497536946,,,57,0.5
0.9753086419753086,,,57,0.6
0.9754098360655737,,,57,0.7
0.9629629629629629,,,57,0.8
0.9567901234567902,,,58,0.2
0.954225352112676,,,58,0.3
0.9588477366255144,,,58,0.4
0.9704433497536946,,,58,0.5
0.9753086419753086,,,58,0.6
0.9754098360655737,,,58,0.7
0.9876543209876543,,,58,0.8
0.9629629629629629,,,59,0.2
0.954225352112676,,,59,0.3
0.9547325102880658,,,59,0.4
0.9704433497536946,,,59,0.5
0.9753086419753086,,,59,0.6
0.9754098360655737,,,59,0.7
0.9876543209876543,,,59,0.8
0.9598765432098766,,,60,0.2
0.9577464788732394,,,60,0.3
0.9588477366255144,,,60,0.4
0.9507389162561576,,,60,0.5
0.9753086419753086,,,60,0.6
0.9754098360655737,,,60,0.7
